"old_file","old_fqcn","new_file","new_fqcn","symbol_type","business_domain","registration_type","external_reference_count"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/ProjectOperatorLogSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\ProjectOperatorLogSubscriber","app/Application/SuperMagic/Project/Event/Subscribe/ProjectOperatorLogSubscriber.php","App\Application\SuperMagic\Project\Event\Subscribe\ProjectOperatorLogSubscriber","class","Project","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/RunTaskCallbackEventSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\RunTaskCallbackEventSubscriber","app/Application/SuperMagic/Task/Event/Subscribe/RunTaskCallbackEventSubscriber.php","App\Application\SuperMagic\Task\Event\Subscribe\RunTaskCallbackEventSubscriber","class","Task","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/SandboxKeepAliveCleanupSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\SandboxKeepAliveCleanupSubscriber","app/Application/SuperMagic/Task/Event/Subscribe/SandboxKeepAliveCleanupSubscriber.php","App\Application\SuperMagic\Task\Event\Subscribe\SandboxKeepAliveCleanupSubscriber","class","Task","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/StopRunningTaskSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\StopRunningTaskSubscriber","app/Application/SuperMagic/Task/Event/Subscribe/StopRunningTaskSubscriber.php","App\Application\SuperMagic\Task\Event\Subscribe\StopRunningTaskSubscriber","class","Task","Consumer","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/SuperAgentMessageSubscriberV2.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\SuperAgentMessageSubscriberV2","app/Application/SuperMagic/Message/Event/Subscribe/SuperAgentMessageSubscriberV2.php","App\Application\SuperMagic\Message\Event\Subscribe\SuperAgentMessageSubscriberV2","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/TaskInitializationConsumer.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\TaskInitializationConsumer","app/Application/SuperMagic/Task/Event/Subscribe/TaskInitializationConsumer.php","App\Application\SuperMagic\Task\Event\Subscribe\TaskInitializationConsumer","class","Task","Consumer","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/TopicMessageProcessSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\TopicMessageProcessSubscriber","app/Application/SuperMagic/Message/Event/Subscribe/TopicMessageProcessSubscriber.php","App\Application\SuperMagic\Message\Event\Subscribe\TopicMessageProcessSubscriber","class","Message","Consumer","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/UngroupedProjectCountCacheSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\UngroupedProjectCountCacheSubscriber","app/Application/SuperMagic/Project/Event/Subscribe/UngroupedProjectCountCacheSubscriber.php","App\Application\SuperMagic\Project\Event\Subscribe\UngroupedProjectCountCacheSubscriber","class","Project","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/AbstractAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\AbstractAppService","app/Application/SuperMagic/Common/Service/AbstractAppService.php","App\Application\SuperMagic\Common\Service\AbstractAppService","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/AccessTokenAuthorizationService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\AccessTokenAuthorizationService","app/Application/SuperMagic/Common/Service/AccessTokenAuthorizationService.php","App\Application\SuperMagic\Common\Service\AccessTokenAuthorizationService","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/AccountAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\AccountAppService","app/Application/SuperMagic/Common/Service/AccountAppService.php","App\Application\SuperMagic\Common\Service\AccountAppService","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/AgentAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\AgentAppService","app/Application/SuperMagic/Task/Service/AgentAppService.php","App\Application\SuperMagic\Task\Service\AgentAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/AgentFileAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\AgentFileAppService","app/Application/SuperMagic/File/Service/AgentFileAppService.php","App\Application\SuperMagic\File\Service\AgentFileAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/AiAbilityRuntimeConfigAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\AiAbilityRuntimeConfigAppService","app/Application/SuperMagic/Task/Service/AiAbilityRuntimeConfigAppService.php","App\Application\SuperMagic\Task\Service\AiAbilityRuntimeConfigAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/AudioMarkerAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\AudioMarkerAppService","app/Application/SuperMagic/File/Service/AudioMarkerAppService.php","App\Application\SuperMagic\File\Service\AudioMarkerAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/ClientMessageAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\ClientMessageAppService","app/Application/SuperMagic/Message/Service/ClientMessageAppService.php","App\Application\SuperMagic\Message\Service\ClientMessageAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/DataIntegrityAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\DataIntegrityAppService","app/Application/SuperMagic/Task/Service/DataIntegrityAppService.php","App\Application\SuperMagic\Task\Service\DataIntegrityAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/FileBatchAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\FileBatchAppService","app/Application/SuperMagic/File/Service/FileBatchAppService.php","App\Application\SuperMagic\File\Service\FileBatchAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/FileConvertStatusManager.php","Dtyq\SuperMagic\Application\SuperAgent\Service\FileConvertStatusManager","app/Application/SuperMagic/File/Service/FileConvertStatusManager.php","App\Application\SuperMagic\File\Service\FileConvertStatusManager","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/FileConverterAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\FileConverterAppService","app/Application/SuperMagic/File/Service/FileConverterAppService.php","App\Application\SuperMagic\File\Service\FileConverterAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/FileEditingAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\FileEditingAppService","app/Application/SuperMagic/File/Service/FileEditingAppService.php","App\Application\SuperMagic\File\Service\FileEditingAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/FileManagementAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\FileManagementAppService","app/Application/SuperMagic/File/Service/FileManagementAppService.php","App\Application\SuperMagic\File\Service\FileManagementAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/FileProcessAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\FileProcessAppService","app/Application/SuperMagic/File/Service/FileProcessAppService.php","App\Application\SuperMagic\File\Service\FileProcessAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/FileVersionAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\FileVersionAppService","app/Application/SuperMagic/File/Service/FileVersionAppService.php","App\Application\SuperMagic\File\Service\FileVersionAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/HandleAgentMessageAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\HandleAgentMessageAppService","app/Application/SuperMagic/Message/Service/HandleAgentMessageAppService.php","App\Application\SuperMagic\Message\Service\HandleAgentMessageAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/HandleApiMessageAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\HandleApiMessageAppService","app/Application/SuperMagic/Message/Service/HandleApiMessageAppService.php","App\Application\SuperMagic\Message\Service\HandleApiMessageAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/HandleTaskMessageAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\HandleTaskMessageAppService","app/Application/SuperMagic/Message/Service/HandleTaskMessageAppService.php","App\Application\SuperMagic\Message\Service\HandleTaskMessageAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/HandleUserMessageAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\HandleUserMessageAppService","app/Application/SuperMagic/Message/Service/HandleUserMessageAppService.php","App\Application\SuperMagic\Message\Service\HandleUserMessageAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/MessageQueueAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\MessageQueueAppService","app/Application/SuperMagic/Message/Service/MessageQueueAppService.php","App\Application\SuperMagic\Message\Service\MessageQueueAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/MessageQueueCompensationAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\MessageQueueCompensationAppService","app/Application/SuperMagic/Message/Service/MessageQueueCompensationAppService.php","App\Application\SuperMagic\Message\Service\MessageQueueCompensationAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/MessageQueueProcessAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\MessageQueueProcessAppService","app/Application/SuperMagic/Message/Service/MessageQueueProcessAppService.php","App\Application\SuperMagic\Message\Service\MessageQueueProcessAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/MessageScheduleAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\MessageScheduleAppService","app/Application/SuperMagic/Message/Service/MessageScheduleAppService.php","App\Application\SuperMagic\Message\Service\MessageScheduleAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/MicroAppProjectAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\MicroAppProjectAppService","app/Application/SuperMagic/Project/Service/MicroAppProjectAppService.php","App\Application\SuperMagic\Project\Service\MicroAppProjectAppService","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/OAuth2CallbackRelayAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\OAuth2CallbackRelayAppService","app/Application/SuperMagic/Task/Service/OAuth2CallbackRelayAppService.php","App\Application\SuperMagic\Task\Service\OAuth2CallbackRelayAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/OpenMessageScheduleAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\OpenMessageScheduleAppService","app/Application/SuperMagic/Message/Service/OpenMessageScheduleAppService.php","App\Application\SuperMagic\Message\Service\OpenMessageScheduleAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/ProjectAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\ProjectAppService","app/Application/SuperMagic/Project/Service/ProjectAppService.php","App\Application\SuperMagic\Project\Service\ProjectAppService","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/ProjectInvitationLinkAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\ProjectInvitationLinkAppService","app/Application/SuperMagic/Project/Service/ProjectInvitationLinkAppService.php","App\Application\SuperMagic\Project\Service\ProjectInvitationLinkAppService","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/ProjectMemberAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\ProjectMemberAppService","app/Application/SuperMagic/Project/Service/ProjectMemberAppService.php","App\Application\SuperMagic\Project\Service\ProjectMemberAppService","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/PublishedMicroAppResolver.php","Dtyq\SuperMagic\Application\SuperAgent\Service\PublishedMicroAppResolver","app/Application/SuperMagic/Project/Service/PublishedMicroAppResolver.php","App\Application\SuperMagic\Project\Service\PublishedMicroAppResolver","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/SandboxFileNotificationAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\SandboxFileNotificationAppService","app/Application/SuperMagic/File/Service/SandboxFileNotificationAppService.php","App\Application\SuperMagic\File\Service\SandboxFileNotificationAppService","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/SandboxPreWarmAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\SandboxPreWarmAppService","app/Application/SuperMagic/Task/Service/SandboxPreWarmAppService.php","App\Application\SuperMagic\Task\Service\SandboxPreWarmAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/TaskAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\TaskAppService","app/Application/SuperMagic/Task/Service/TaskAppService.php","App\Application\SuperMagic\Task\Service\TaskAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/TaskContextMentionsResolver.php","Dtyq\SuperMagic\Application\SuperAgent\Service\TaskContextMentionsResolver","app/Application/SuperMagic/Task/Service/TaskContextMentionsResolver.php","App\Application\SuperMagic\Task\Service\TaskContextMentionsResolver","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/TokenUsageRecordAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\TokenUsageRecordAppService","app/Application/SuperMagic/Message/Service/TokenUsageRecordAppService.php","App\Application\SuperMagic\Message\Service\TokenUsageRecordAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/TopicAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\TopicAppService","app/Application/SuperMagic/Topic/Service/TopicAppService.php","App\Application\SuperMagic\Topic\Service\TopicAppService","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/TopicDuplicateStatusManager.php","Dtyq\SuperMagic\Application\SuperAgent\Service\TopicDuplicateStatusManager","app/Application/SuperMagic/Topic/Service/TopicDuplicateStatusManager.php","App\Application\SuperMagic\Topic\Service\TopicDuplicateStatusManager","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/TopicTaskAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\TopicTaskAppService","app/Application/SuperMagic/Task/Service/TopicTaskAppService.php","App\Application\SuperMagic\Task\Service\TopicTaskAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/TransferAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\TransferAppService","app/Application/SuperMagic/Project/Service/TransferAppService.php","App\Application\SuperMagic\Project\Service\TransferAppService","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/UserMessageToAgentAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\UserMessageToAgentAppService","app/Application/SuperMagic/Message/Service/UserMessageToAgentAppService.php","App\Application\SuperMagic\Message\Service\UserMessageToAgentAppService","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/VideoModelConfigResolver.php","Dtyq\SuperMagic\Application\SuperAgent\Service\VideoModelConfigResolver","app/Application/SuperMagic/Common/Service/VideoModelConfigResolver.php","App\Application\SuperMagic\Common\Service\VideoModelConfigResolver","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/WarmPoolSandboxAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\WarmPoolSandboxAppService","app/Application/SuperMagic/Task/Service/WarmPoolSandboxAppService.php","App\Application\SuperMagic\Task\Service\WarmPoolSandboxAppService","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Service/WorkspaceAppService.php","Dtyq\SuperMagic\Application\SuperAgent\Service\WorkspaceAppService","app/Application/SuperMagic/Workspace/Service/WorkspaceAppService.php","App\Application\SuperMagic\Workspace\Service\WorkspaceAppService","class","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Command/BackfillFileParentIdCommand.php","Dtyq\SuperMagic\Command\BackfillFileParentIdCommand","app/Application/SuperMagic/File/Command/BackfillFileParentIdCommand.php","App\Application\SuperMagic\File\Command\BackfillFileParentIdCommand","class","File","Command","0"
"vendor/dtyq/super-magic-module/src/Command/CreateOfficialAgentsCommand.php","Dtyq\SuperMagic\Command\CreateOfficialAgentsCommand","app/Application/SuperMagic/Agent/Command/CreateOfficialAgentsCommand.php","App\Application\SuperMagic\Agent\Command\CreateOfficialAgentsCommand","class","Agent","Command","0"
"vendor/dtyq/super-magic-module/src/Command/ExportAgentsForMigrationCommand.php","Dtyq\SuperMagic\Command\ExportAgentsForMigrationCommand","app/Application/SuperMagic/Agent/Command/ExportAgentsForMigrationCommand.php","App\Application\SuperMagic\Agent\Command\ExportAgentsForMigrationCommand","class","Agent","Command","0"
"vendor/dtyq/super-magic-module/src/Command/FixMagicHiddenFilesCommand.php","Dtyq\SuperMagic\Command\FixMagicHiddenFilesCommand","app/Application/SuperMagic/File/Command/FixMagicHiddenFilesCommand.php","App\Application\SuperMagic\File\Command\FixMagicHiddenFilesCommand","class","File","Command","0"
"vendor/dtyq/super-magic-module/src/Command/ImportAgentsForMigrationCommand.php","Dtyq\SuperMagic\Command\ImportAgentsForMigrationCommand","app/Application/SuperMagic/Agent/Command/ImportAgentsForMigrationCommand.php","App\Application\SuperMagic\Agent\Command\ImportAgentsForMigrationCommand","class","Agent","Command","0"
"vendor/dtyq/super-magic-module/src/Command/InitAgentProjectFilesCommand.php","Dtyq\SuperMagic\Command\InitAgentProjectFilesCommand","app/Application/SuperMagic/File/Command/InitAgentProjectFilesCommand.php","App\Application\SuperMagic\File\Command\InitAgentProjectFilesCommand","class","File","Command","0"
"vendor/dtyq/super-magic-module/src/Command/MigrateFileTypeDataCommand.php","Dtyq\SuperMagic\Command\MigrateFileTypeDataCommand","app/Application/SuperMagic/File/Command/MigrateFileTypeDataCommand.php","App\Application\SuperMagic\File\Command\MigrateFileTypeDataCommand","class","File","Command","0"
"vendor/dtyq/super-magic-module/src/Command/MigrateOrganizationSharedAgentsCommand.php","Dtyq\SuperMagic\Command\MigrateOrganizationSharedAgentsCommand","app/Application/SuperMagic/Common/Share/Command/MigrateOrganizationSharedAgentsCommand.php","App\Application\SuperMagic\Common\Share\Command\MigrateOrganizationSharedAgentsCommand","class","Common","Command","0"
"vendor/dtyq/super-magic-module/src/Command/MigrateShareTypeDataCommand.php","Dtyq\SuperMagic\Command\MigrateShareTypeDataCommand","app/Application/SuperMagic/Common/Share/Command/MigrateShareTypeDataCommand.php","App\Application\SuperMagic\Common\Share\Command\MigrateShareTypeDataCommand","class","Common","Command","0"
"vendor/dtyq/super-magic-module/src/Command/PublishPrivateAgentsCommand.php","Dtyq\SuperMagic\Command\PublishPrivateAgentsCommand","app/Application/SuperMagic/Agent/Command/PublishPrivateAgentsCommand.php","App\Application\SuperMagic\Agent\Command\PublishPrivateAgentsCommand","class","Agent","Command","0"
"vendor/dtyq/super-magic-module/src/ConfigProvider.php","Dtyq\SuperMagic\ConfigProvider","app/Infrastructure/SuperMagic/ConfigProvider.php","App\Infrastructure\SuperMagic\ConfigProvider","class","Infrastructure","ConfigProvider","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/AgentCategoryEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\AgentCategoryEntity","app/Domain/SuperMagic/Agent/Entity/AgentCategoryEntity.php","App\Domain\SuperMagic\Agent\Entity\AgentCategoryEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/AgentCategoryRelationEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\AgentCategoryRelationEntity","app/Domain/SuperMagic/Agent/Entity/AgentCategoryRelationEntity.php","App\Domain\SuperMagic\Agent\Entity\AgentCategoryRelationEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/AgentMarketEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\AgentMarketEntity","app/Domain/SuperMagic/Agent/Entity/AgentMarketEntity.php","App\Domain\SuperMagic\Agent\Entity\AgentMarketEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/AgentPlaybookEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\AgentPlaybookEntity","app/Domain/SuperMagic/Agent/Entity/AgentPlaybookEntity.php","App\Domain\SuperMagic\Agent\Entity\AgentPlaybookEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/AgentSkillEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\AgentSkillEntity","app/Domain/SuperMagic/Agent/Entity/AgentSkillEntity.php","App\Domain\SuperMagic\Agent\Entity\AgentSkillEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/AgentVersionEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\AgentVersionEntity","app/Domain/SuperMagic/Agent/Entity/AgentVersionEntity.php","App\Domain\SuperMagic\Agent\Entity\AgentVersionEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/MagicClawEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\MagicClawEntity","app/Domain/SuperMagic/Agent/Entity/MagicClawEntity.php","App\Domain\SuperMagic\Agent\Entity\MagicClawEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/SuperMagicAgentEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\SuperMagicAgentEntity","app/Domain/SuperMagic/Agent/Entity/SuperMagicAgentEntity.php","App\Domain\SuperMagic\Agent\Entity\SuperMagicAgentEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/UserAgentEntity.php","Dtyq\SuperMagic\Domain\Agent\Entity\UserAgentEntity","app/Domain/SuperMagic/Agent/Entity/UserAgentEntity.php","App\Domain\SuperMagic\Agent\Entity\UserAgentEntity","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/AgentCategoryRelationType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\AgentCategoryRelationType","app/Domain/SuperMagic/Agent/Entity/ValueObject/AgentCategoryRelationType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\AgentCategoryRelationType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/AgentIconType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\AgentIconType","app/Domain/SuperMagic/Agent/Entity/ValueObject/AgentIconType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\AgentIconType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/AgentMarketType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\AgentMarketType","app/Domain/SuperMagic/Agent/Entity/ValueObject/AgentMarketType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\AgentMarketType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/AgentOrigin.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\AgentOrigin","app/Domain/SuperMagic/Agent/Entity/ValueObject/AgentOrigin.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\AgentOrigin","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/AgentSourceType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\AgentSourceType","app/Domain/SuperMagic/Agent/Entity/ValueObject/AgentSourceType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\AgentSourceType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/BuiltinAgent.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\BuiltinAgent","app/Domain/SuperMagic/Agent/Entity/ValueObject/BuiltinAgent.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\BuiltinAgent","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/BuiltinTool.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\BuiltinTool","app/Domain/SuperMagic/Agent/Entity/ValueObject/BuiltinTool.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\BuiltinTool","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/BuiltinToolCategory.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\BuiltinToolCategory","app/Domain/SuperMagic/Agent/Entity/ValueObject/BuiltinToolCategory.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\BuiltinToolCategory","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/Code.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\Code","app/Domain/SuperMagic/Agent/Entity/ValueObject/Code.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\Code","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/PublishStatus.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\PublishStatus","app/Domain/SuperMagic/Agent/Entity/ValueObject/PublishStatus.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\PublishStatus","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/PublishTargetType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\PublishTargetType","app/Domain/SuperMagic/Agent/Entity/ValueObject/PublishTargetType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\PublishTargetType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/PublishTargetValue.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\PublishTargetValue","app/Domain/SuperMagic/Agent/Entity/ValueObject/PublishTargetValue.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\PublishTargetValue","class","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/PublishType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\PublishType","app/Domain/SuperMagic/Agent/Entity/ValueObject/PublishType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\PublishType","enum","Agent","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/Agent/Entity/ValueObject/PublisherType.php","Dtyq\SuperMagic\Domain\Agent\Entity\ValueObject\PublisherType","app/Domain/SuperMagic/Agent/Entity/ValueObject/PublisherType.php","App\Domain\SuperMagic\Agent\Entity\ValueObject\PublisherType","enum","Agent","ordinary","0"
